iter	Passed	Remaining
484	872931	926927
485	874446	924825
486	876605	923405
487	878528	921735
488	880415	920024
489	882171	918178
490	884228	916644
491	886105	914921
492	888068	913287
493	889542	911150
494	891164	909167
495	892870	907271
496	894664	905464
497	896526	903727
498	898323	9019234499	900219	9002195500	902023	898422
501	903810	8966085502	905438	8946375503	906786	8923925504	908406	8904185505	909904	8883255506	911595	8864235507	913328	8845625508	915050	8826905509	916932	8809745510	918537	8789915511	920339	8771985512	922018	8752885513	923528	8732195514	924802	8709305515	926424	8689725516	928084	8670495517	929919	8652915518	931668	8634545519	933704	8618805520	935708	8602765521	937822	8587715522	939642	8569975523	941231	8550115524	943111	8532915525	944901	8514885526	946851	8498305527	948943	8482985528	950964	8466995529	952944	8450635530	954600	8431405531	956357	8413075532	958156	8395105533	959838	8376125534	961795	8359535535	963508	8340815536	965229	8322175537	966684	830126538	974139	833169
539	976091	831485
540	977813	829605
5541	974102	8231345542	975766	821225543	983034	824013
544	984838	822204
545	986904	820612
546	988807	818884
547	990488	816972
548	992312	815178
549	993970	813248
550	995724	811397
551	997309	809410
552	999116	807604
553	1000651	805578
554	1002770	8040235555	1004562	8022055556	1007635	801405
557	1009628	799741
558	1011260	797792
559	1013173	7960560560	1015108	7943561561	1017116	7926562562	1018937	7908563563	1020792	7891564564	1022439	7871565565	1024199	7853566566	1025829	7833567567	1027737	7816568568	1029248	7796569569	1030828	7776570570	1032673	7758571571	1034303	7739572572	1036041	7720573573	1037856	7702574574	1039677	7684575575	1041417	7665576576	1042944	7645577577	1044843	7628578578	1046831	761167
579	1048458	759228
580	1050318	757458
581	1052186	7556582582	1054006	7538583583	1056018	752232
584	1057943	750506
585	1060196	749012
586	1062702	747693
587	1064453	745841
588	1066492	744190
589	1067993	742164
590	1069621	740228
591	1071651	738570
592	1073457	736757
593	1075456	735076
594	1077242	733249
595	1079221	731553
596	1081477	730042
597	1083254	728207
598	1085040	726379
599	1086892	724594
600	1088511	722655
601	1090420	720909
602	1092275	719126
603	1094173	717371
604	1096163	715677
605	1098189	714004
606	1099905	712129
607	1101673	710289
608	1103532	708507
609	1105113	706547
610	1106751	704625
611	1108478	702761
612	1110328	700974
613	1112177	699186
614	1113849	697288
615	1115830	695582
616	1117844	693896
617	1119565	692028
618	1121577	690341
619	1123757	688754
620	1125336	686799
621	1127293	685075
622	1128954	683171
623	1131129	681578
624	1133020	679812
625	1134566	677840
626	1136096	675859
627	1138230	674238
628	1139808	672287
629	1141623	670477
630	1143228	668544
631	1144829	666609
632	1146484	664707
633	1148193	662837
634	1149886	660958
635	1151370	658960
636	1153084	657095
637	1155077	655389
638	1156818	653539
639	1158523	651669
640	1159800	649560
641	1161399	647634
642	1163274	645861
643	1164950	643978
644	1166537	642047
645	1168496	640321
646	1170319	638520
647	1172385	636851
648	1174349	635125
649	1175939	633198
650	1177536	631275
651	1179361	629475
652	1181256	627712
653	1183098	625920
654	1185117	624222
655	1186745	622317
656	1188427	620442
657	1190128	618577
658	1191707	616649
659	1193453	614809
660	1195179	612958
661	1197046	611180
662	1199054	609474
663	1200978	607724
664	1202699	605871
665	1204470	604043
666	1206074	602133
667	1207966	600366
668	1210038	598688
669	1212059	596984
670	1213473	594981
671	1214832	592954
672	1216299	590980
673	1217543	588901
674	1218980	586916
675	1220854	585143
676	1222573	583295
677	1224199	581404
678	1225778	579491
679	1227731	577756
680	1229408	575890
681	1231365	574155
682	1233105	572319
683	1235061	570584
684	1237084	568878
685	1238738	567002
686	1240475	565165
687	1242086	563271
688	1243995	561513
689	1246009	559801
690	1247825	558000
691	1249508	556139
692	1251274	554316
693	1253041	552493
694	1254962	550739
695	1256777	548937
696	1258473	547083
697	1260381	545322
698	1261999	543436
699	1263893	541668
700	1265764	539891
701	1267523	538065
702	1269055	536144
703	1270875	534345
704	1272957	532656
705	1274446	530718
706	1276112	528855
707	1277937	527058
708	1279640	525211
709	1281448	523408
710	1283215	521588
711	1285155	519838
712	1287582	518283
713	1289106	516364
714	1291264	514699
715	1293279	512976
716	1295258	511238
717	1297015	509412
718	1298658	507542
719	1300759	505851
720	1302653	504078
721	1304355	502230
722	1306302	500478
723	1307881	498584
724	1309576	496735
725	1311216	494866
726	1313148	493108
727	1315119	491363
728	1316762	489496
729	1318376	487618
730	1319857	485693
731	1321753	483920
732	1323293	482018
733	1324690	480064
734	1326165	478141
735	1327733	476252
736	1329507	474437
737	1330882	472481
738	1332261	470527
739	1334034	468714
740	1335375	466750
741	1336849	464834
742	1338140	4628743743	1339211	4608744	1334871	456902
745	1336946	455207
746	1338615	453373
747	1340548	451628
748	1342206	449791
749	1344341	448113
750	1346301	446376
751	1348084	444580
752	1349845	442778
753	1351735	441017
754	1353631	439258
755	1355446	437472
756	1357331	435708
757	1359047	433891
758	1361063	432169
759	1362853	430374
760	1364536	428546
761	1366036	426662
762	1367232	424684
763	1369171	422937
764	1370938	421138
765	1372788	419363
766	1374669	417598
767	1376169	415717
768	1377830	413886
769	1379462	412047
770	1381298	410269
771	1383319	408545
772	1385004	406722
773	1386870	404951
774	1388540	403124
775	1390347	401337
776	1391947	399490
777	1393845	397729
778	1395925	396020
779	1397756	394238
780	1399301	392377
781	1401234	390625
782	1403151	388868
783	1404512	386957
784	1406288	385161
785	1408218	383408
786	1410019	381618
787	1412090	379902
788	1413761	378078
789	1415580	376293
790	1417436	374518
791	1419399	372771
792	1420696	370850
793	1422283	369005
794	1423843	367154
795	1425903	365432
796	1428077	363738
797	1429768	361921
798	1431671	360157
799	1433855	358463
800	1435881	356729
801	1437619	354923
802	1439488	353149
803	1441270	351354
804	1443125	349576
805	1445297	347875
806	1446835	346021
807	1448656	344235
808	1450245	342394
809	1451999	340592
810	1453554	338744
811	1455466	336980
812	1457233	335181
813	1458967	333375
814	1460310	331481
815	1462551	329791
816	1463990	327919
817	1465939	326162
818	1467725	324369
819	1469418	322555
820	1471470	320819
821	1473240	319022
822	1475048	317233
823	1476594	315389
824	1478290	313576
825	1479882	311742
826	1481817	309981
827	1483905	308250
828	1485439	306405
829	1487221	304611
830	1489242	302866
831	1490927	301052
832	1492571	299231
833	1494504	297467
834	1496823	295779
835	1498593	293982
836	1500580	292227
837	1502557	290470
838	1504327	288673
839	1506067	286870
840	1507864	285077
841	1509692	283291
842	1511544	281509
843	1513016	279657
844	1514084	277731
845	1515926	275948
846	1517570	274130
847	1519374	272340
848	1521046	270527
849	1522821	268733
850	1524735	266963
851	1526651	265192
852	1528599	263428
853	1530386	261635
854	1532168	259841
855	1533652	257997
856	1535415	256201
857	1537111	254393
858	1539263	252661
859	1541076	250872
860	1542921	249089
861	1544814	247313
862	1546575	245516
863	1548244	243705
864	1550011	241909
865	1551909	240133
866	1553785	238354
867	1555521	236554
868	1557461	234784
869	1559346	233005
870	1560909	231179
871	1562573	229368
872	1564699	227625
873	1566044	225768
874	1568176	224025
875	1570088	222249
876	1571852	220453
877	1573548	218648
878	1575149	216829
879	1576822	215021
880	1578768	213250
881	1580710	211478
882	1582365	209667
883	1584183	207879
884	1586148	206109
885	1588032	204329
886	1589853	202540
887	1591546	200735
888	1593420	198953
889	1595524	197199
890	1597378	195414
891	1599242	193630
892	1600982	191831
893	1602681	190027
894	1604379	188223
895	1606168	186430
896	1608249	184670
897	1610020	182875
898	1611894	181091
899	1613410	179267
900	1615134	177467
901	1616712	175651
902	1618575	173866
903	1620436	172081
904	1622198	170286
905	1623928	168487
906	1625530	166675
907	1627312	164881
908	1629378	163117
909	1630980	161305
910	1632745	159510
911	1634701	157734
912	1636377	155930
913	1638148	154136
914	1639751	152326
915	1641653	150544
916	1643241	148733
917	1645070	146945
918	1646748	145143
919	1648645	143360
920	1650385	141564
921	1652155	139770
922	1653832	137968
923	1655280	136148
924	1657363	134380
925	1658939	132571
926	1660425	130756
927	1661955	128944
928	1664092	127180
929	1665919	125391
930	1667716	123600
931	1669246	121790
932	1671129	120006
933	1672860	118210
934	1675077	116449
935	1676994	114666
936	1678894	112881
937	1680338	111067
938	1682232	109282
939	1683985	107488
940	1685752	105695
941	1688108	103938
942	1689873	102145
943	1691459	100340
944	1693141	98542
945	1694980	96753
946	1696601	94952
947	1698348	93158
948	1700289	91374
949	1702240	89591
950	1704040	87800
951	1705814	86007
952	1707689	84219
953	1709759	82441
954	1711583	80650
955	1712881	78835
956	1714485	77035
957	1716268	75243
958	1718042	73451
959	1719596	71649
960	1721240	69852
961	1723224	68069
962	1724581	66261
963	1726542	64476
964	1728302	62684
965	1730267	60899
966	1732144	59111
967	1733948	57320
968	1735739	55529
969	1737569	53739
970	1739327	51946
971	1741213	50158
972	1742787	48360
973	1744481	46567
974	1746170	44773
975	1748077	42985
976	1749820	41193
977	1751555	39401
978	1753336	37609
979	1754799	35812
980	1756585	34021
981	1758303	32229
982	1759993	30437
983	1761415	28640
984	1762907	26846
985	1764512	25053
986	1765728	23256
987	1767201	21463
988	1767987	19664
989	1768476	17863
990	1769014	16065
991	1769464	14269
992	1769887	12476
993	1770405	10686
994	1770710	8898
995	1771047	7112
996	1771261	5329
997	1771514	3550
998	1771726	1773
999	1771938	0
	0
